hold_id,u_ss_v,u_prev_v,du_v,branch,n_samples,tail_fraction_used,tail_n_samples,s_ss_mm,p_ss_bar,s_tail_std_mm,p_tail_std_bar,s_tail_slope_mm_s,p_tail_slope_bar_s,steady_enough,dataset_role
672,4.516,5.989,-1.4729999999999999,down,400,0.05,20,15.12,2.36,0.0,0.0,0.0,0.0,True,single_design_dataset
673,5.886,4.516,1.37,up,400,0.05,20,21.212000000000007,3.18,0.009797958971132503,0.0,0.09999999999999787,0.0,True,single_design_dataset
674,3.894,5.886,-1.992,down,400,0.05,20,12.605999999999998,1.9799999999999993,0.009165151389911483,6.661338147750939e-16,-0.09999999999999787,0.0,True,single_design_dataset
675,3.138,3.894,-0.7560000000000002,down,400,0.05,20,9.302000000000003,1.52,0.005999999999999872,0.0,-0.09999999999999787,0.0,True,single_design_dataset
676,5.492,3.138,2.354,up,400,0.05,20,19.154000000000003,2.9399999999999995,0.009165151389911485,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
677,6.235,5.492,0.7430000000000003,up,400,0.05,20,23.223000000000003,3.397,0.007141428428542699,0.007141428428542858,0.09999999999999787,0.0,True,single_design_dataset
678,4.874,6.235,-1.3610000000000007,down,400,0.05,20,17.62,2.573,0.0,0.009539392014169467,0.0,0.10000000000000009,True,single_design_dataset
679,3.391,4.874,-1.4829999999999997,down,400,0.05,20,10.651999999999997,1.6800000000000002,0.009797958971132503,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
680,4.793,3.391,1.4020000000000001,up,400,0.05,20,16.020999999999997,2.5200000000000005,0.004358898943540581,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
681,5.79,4.793,0.9969999999999999,up,400,0.05,20,21.064999999999998,3.1199999999999997,0.008660254037844203,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
682,5.463,5.79,-0.32699999999999996,down,400,0.05,20,20.261000000000003,2.9200000000000004,0.0043588989435405815,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
683,3.522,5.463,-1.9410000000000003,down,400,0.05,20,11.366000000000003,1.7600000000000002,0.009165151389912298,2.220446049250313e-16,-0.10000000000000675,0.0,True,single_design_dataset
684,4.046,3.522,0.5240000000000005,up,400,0.05,20,12.9,2.0799999999999996,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
685,6.487,4.046,2.441,up,400,0.05,20,24.532000000000004,3.5400000000000005,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
686,4.093,6.487,-2.394,down,400,0.05,20,13.996,2.1000000000000005,0.00799999999999983,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
687,2.712,4.093,-1.3809999999999998,down,400,0.05,20,8.098,1.2600000000000002,0.005999999999999873,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
688,5.676,2.712,2.964,up,400,0.05,20,20.417000000000005,3.0480000000000005,0.007141428428543965,0.009797958971132722,0.10000000000001563,0.10000000000000009,True,single_design_dataset
689,7.091,5.676,1.415,up,400,0.05,20,27.569,3.900000000000001,0.009949874371065986,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
690,4.589,7.091,-2.502,down,400,0.05,20,16.719,2.3999999999999995,0.004358898943540581,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
691,1.998,4.589,-2.591,down,400,0.05,20,5.766,0.8400000000000001,0.012806248474865813,1.1102230246251565e-16,-0.20000000000000018,0.0,True,single_design_dataset
692,1.133,1.998,-0.865,down,400,0.05,20,3.144,0.32000000000000006,0.013564659966250548,5.551115123125783e-17,-0.20000000000000018,0.0,True,single_design_dataset
693,6.231,1.133,5.098,up,400,0.05,20,23.106,3.38,0.014282856857086365,0.0,0.2000000000000135,0.0,True,single_design_dataset
694,4.658,6.231,-1.5729999999999995,down,400,0.05,20,16.56,2.4399999999999995,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
695,1.96,4.658,-2.6980000000000004,down,400,0.05,20,5.4479999999999995,0.82,0.009797958971132503,0.0,-0.09999999999999787,0.0,True,single_design_dataset
696,3.303,1.96,1.343,up,400,0.05,20,9.119,1.6200000000000003,0.004358898943540581,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
697,2.316,3.303,-0.9870000000000001,down,400,0.05,20,6.299999999999999,1.02,8.881784197001252e-16,0.0,0.0,0.0,True,single_design_dataset
698,5.122,2.316,2.806,up,400,0.05,20,17.187999999999995,2.7199999999999998,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
699,6.293,5.122,1.1710000000000003,up,400,0.05,20,23.568999999999996,3.4200000000000004,0.009949874371065986,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
700,3.844,6.293,-2.4490000000000003,down,400,0.05,20,12.660999999999998,1.9419999999999997,0.0043588989435405815,0.006000000000000005,-0.09999999999999787,0.0,True,single_design_dataset
701,1.647,3.844,-2.197,down,400,0.05,20,4.5219999999999985,0.6199999999999999,0.006000000000000138,1.1102230246251565e-16,-0.10000000000000231,0.0,True,single_design_dataset
702,4.644,1.647,2.997,up,400,0.05,20,14.891,2.4399999999999995,0.009949874371065988,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
703,3.236,4.644,-1.408,down,400,0.05,20,9.680000000000001,1.5799999999999996,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
704,6.098,3.236,2.8619999999999997,up,400,0.05,20,22.457,3.2999999999999994,0.011445523142259354,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
705,6.856,6.098,0.758,up,400,0.05,20,26.524,3.7600000000000002,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
706,3.214,6.856,-3.642,down,400,0.05,20,10.109999999999998,1.5599999999999998,0.009999999999999787,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
707,1.387,3.214,-1.827,down,400,0.05,20,3.8459999999999988,0.46000000000000013,0.01907878402833893,1.1102230246251565e-16,-0.30000000000000027,0.0,True,single_design_dataset
708,2.038,1.387,0.6509999999999998,up,400,0.05,20,5.0,0.86,0.0,0.0,0.0,0.0,True,single_design_dataset
709,4.307,2.038,2.2690000000000006,up,400,0.05,20,13.068000000000003,2.2199999999999998,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
710,3.547,4.307,-0.7600000000000002,down,400,0.05,20,10.639999999999997,1.78,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
711,5.731,3.547,2.1839999999999997,up,400,0.05,20,20.487000000000002,3.0799999999999996,0.009539392014169255,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
712,4.71,5.731,-1.021,down,400,0.05,20,16.540000000000003,2.463,3.552713678800501e-15,0.007141428428542858,0.0,0.0,True,single_design_dataset
713,5.145,4.71,0.4349999999999996,up,400,0.05,20,18.06,2.7400000000000007,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
714,6.533,5.145,1.3880000000000008,up,400,0.05,20,24.945,3.56,0.008660254037844203,0.0,0.09999999999999787,0.0,True,single_design_dataset
715,5.32,6.533,-1.213,down,400,0.05,20,20.259999999999998,2.8400000000000007,3.552713678800501e-15,8.881784197001252e-16,0.0,0.0,True,single_design_dataset
716,2.458,5.32,-2.862,down,400,0.05,20,7.276999999999999,1.1000000000000003,0.011445523142259682,2.220446049250313e-16,-0.20000000000000018,0.0,True,single_design_dataset
717,6.208,2.458,3.75,up,400,0.05,20,23.336999999999996,3.38,0.011445523142259354,0.0,0.19999999999999574,0.0,True,single_design_dataset
718,3.15,6.208,-3.0580000000000003,down,400,0.05,20,9.812000000000003,1.5399999999999998,0.009797958971132503,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
719,4.697,3.15,1.5470000000000002,up,400,0.05,20,15.720000000000004,2.46,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
720,3.557,4.697,-1.1400000000000001,down,400,0.05,20,11.360000000000003,1.78,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
721,2.333,3.557,-1.2239999999999998,down,400,0.05,20,6.702000000000001,1.0399999999999998,0.005999999999999873,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
722,1.609,2.333,-0.7240000000000002,down,400,0.05,20,4.36,0.5999999999999999,0.0,1.1102230246251565e-16,0.0,0.0,True,single_design_dataset
723,2.337,1.609,0.7280000000000002,up,400,0.05,20,5.840000000000001,1.0399999999999998,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
724,4.707,2.337,2.3699999999999997,up,400,0.05,20,14.985,2.465,0.01072380529476338,0.008660254037844393,0.19999999999999574,-0.10000000000000009,True,single_design_dataset
725,5.805,4.707,1.0979999999999999,up,400,0.05,20,20.937,3.14,0.007141428428542699,0.0,0.09999999999999787,0.0,True,single_design_dataset
726,3.636,5.805,-2.1689999999999996,down,400,0.05,20,11.590000000000002,1.8199999999999998,0.009999999999999787,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
727,1.925,3.636,-1.711,down,400,0.05,20,5.300999999999999,0.785,0.004358898943540774,0.008660254037844393,-0.10000000000000231,0.10000000000000009,True,single_design_dataset
728,2.868,1.925,0.9429999999999998,up,400,0.05,20,7.552999999999999,1.3599999999999999,0.009539392014169253,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
729,6.527,2.868,3.6590000000000003,up,400,0.05,20,24.523000000000003,3.56,0.013076696830621742,0.0,0.19999999999999574,0.0,True,single_design_dataset
730,4.777,6.527,-1.75,down,400,0.05,20,17.160000000000004,2.5,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
731,3.567,4.777,-1.21,down,400,0.05,20,11.401000000000002,1.78,0.0043588989435405815,0.0,-0.09999999999999787,0.0,True,single_design_dataset
732,5.175,3.567,1.6079999999999997,up,400,0.05,20,18.0,2.7599999999999993,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
733,6.661,5.175,1.4859999999999998,up,400,0.05,20,25.565999999999995,3.6399999999999997,0.009165151389911483,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
734,3.707,6.661,-2.9539999999999997,down,400,0.05,20,12.321,1.86,0.007681145747868445,0.0,-0.19999999999999574,0.0,True,single_design_dataset
735,1.409,3.707,-2.298,down,400,0.05,20,4.007000000000001,0.4800000000000001,0.019261360284258164,1.1102230246251565e-16,-0.30000000000000027,0.0,True,single_design_dataset
736,4.006,1.409,2.5970000000000004,up,400,0.05,20,11.980999999999998,2.04,0.004358898943540581,0.0,0.09999999999999787,0.0,True,single_design_dataset
737,7.138,4.006,3.1319999999999997,up,400,0.05,20,27.674000000000007,3.9200000000000004,0.012806248474865424,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
738,3.594,7.138,-3.544,down,400,0.05,20,11.683000000000002,1.7999999999999996,0.007141428428542699,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
739,1.187,3.594,-2.407,down,400,0.05,20,3.410999999999999,0.36000000000000004,0.0172916164657906,5.551115123125783e-17,-0.30000000000000027,0.0,True,single_design_dataset
740,2.145,1.187,0.958,up,400,0.05,20,5.22,0.9200000000000003,0.0,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
741,3.552,2.145,1.407,up,400,0.05,20,9.800000000000002,1.78,1.7763568394002505e-15,0.0,0.0,0.0,True,single_design_dataset
742,5.892,3.552,2.3400000000000003,up,400,0.05,20,21.330999999999996,3.18,0.009949874371065988,0.0,0.09999999999999787,0.0,True,single_design_dataset
743,6.753,5.892,0.8609999999999998,up,400,0.05,20,26.016999999999996,3.7000000000000006,0.009539392014169255,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
744,5.773,6.753,-0.9800000000000004,down,400,0.05,20,22.579999999999995,3.1199999999999997,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
745,5.251,5.773,-0.5219999999999994,down,400,0.05,20,20.12,2.7999999999999994,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
746,6.302,5.251,1.0509999999999993,up,400,0.05,20,24.371,3.4200000000000004,0.009949874371065988,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
747,1.158,6.302,-5.144,down,400,0.05,20,3.570000000000001,0.36000000000000004,0.020493901531919215,5.551115123125783e-17,-0.30000000000000027,0.0,True,single_design_dataset
748,1.865,1.158,0.7070000000000001,up,400,0.05,20,4.636,0.76,0.00799999999999983,0.0,0.0,0.0,True,single_design_dataset
749,3.92,1.865,2.0549999999999997,up,400,0.05,20,11.5,2.0,0.0,0.0,0.0,0.0,True,single_design_dataset
750,2.715,3.92,-1.205,down,400,0.05,20,7.605999999999999,1.2800000000000002,0.00916515138991189,2.220446049250313e-16,-0.10000000000000231,0.0,True,single_design_dataset
751,6.231,2.715,3.516,up,400,0.05,20,23.21,3.38,0.009999999999999787,0.0,0.09999999999999787,0.0,True,single_design_dataset
752,4.1,6.231,-2.1310000000000002,down,400,0.05,20,13.822999999999999,2.1000000000000005,0.007141428428542696,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
753,3.577,4.1,-0.5229999999999997,down,400,0.05,20,11.400000000000002,1.7999999999999996,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
754,2.165,3.577,-1.412,down,400,0.05,20,6.0600000000000005,0.9400000000000001,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,True,single_design_dataset
755,3.341,2.165,1.1760000000000002,up,400,0.05,20,9.300000000000002,1.64,1.7763568394002505e-15,0.0,0.0,0.0,True,single_design_dataset
756,1.975,3.341,-1.366,down,400,0.05,20,5.330999999999999,0.82,0.009949874371065986,0.0,-0.09999999999999787,0.0,True,single_design_dataset
757,5.341,1.975,3.366,up,400,0.05,20,18.311,2.8400000000000007,0.009949874371065988,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
758,1.774,5.341,-3.567,down,400,0.05,20,4.824999999999998,0.6999999999999998,0.008660254037844203,1.1102230246251565e-16,-0.09999999999999787,0.0,True,single_design_dataset
759,3.135,1.774,1.3609999999999998,up,400,0.05,20,8.360000000000003,1.52,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
760,1.552,3.135,-1.5829999999999997,down,400,0.05,20,4.0600000000000005,0.5600000000000002,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,True,single_design_dataset
761,4.498,1.552,2.946,up,400,0.05,20,13.815000000000001,2.3400000000000007,0.008660254037844203,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
762,2.421,4.498,-2.0770000000000004,down,400,0.05,20,6.607999999999999,1.0880000000000003,0.009797958971132939,0.00979795897113272,-0.10000000000000231,0.10000000000000009,True,single_design_dataset
763,4.78,2.421,2.3590000000000004,up,400,0.05,20,15.292000000000002,2.5200000000000005,0.009797958971133374,4.440892098500626e-16,0.10000000000000675,0.0,True,single_design_dataset
764,6.142,4.78,1.362,up,400,0.05,20,22.648000000000003,3.3400000000000007,0.009797958971132503,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
765,4.724,6.142,-1.4180000000000001,down,400,0.05,20,16.786999999999995,2.4799999999999995,0.009539392014169253,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
766,6.256,4.724,1.532,up,400,0.05,20,23.539000000000005,3.4,0.00435889894354058,0.0,0.09999999999999787,0.0,True,single_design_dataset
767,5.404,6.256,-0.8520000000000003,down,400,0.05,20,20.5,2.8800000000000003,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
768,4.527,5.404,-0.8769999999999998,down,400,0.05,20,16.254,2.36,0.009165151389913112,0.0,-0.10000000000001563,0.0,True,single_design_dataset
769,3.812,4.527,-0.7150000000000003,down,400,0.05,20,12.741000000000003,1.9399999999999995,0.00435889894354058,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
770,6.121,3.812,2.3090000000000006,up,400,0.05,20,22.976000000000006,3.3199999999999994,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
771,1.383,6.121,-4.738,down,400,0.05,20,4.100999999999999,0.4800000000000001,0.022338307903688705,1.1102230246251565e-16,-0.40000000000000036,0.0,True,single_design_dataset
772,6.332,1.383,4.949,up,400,0.05,20,23.880999999999993,3.44,0.013379088160259367,0.0,0.19999999999999574,0.0,True,single_design_dataset
773,1.775,6.332,-4.557,down,400,0.05,20,5.013,0.6999999999999998,0.020273134932713155,1.1102230246251565e-16,-0.29999999999999805,0.0,True,single_design_dataset
774,3.364,1.775,1.589,up,400,0.05,20,9.419999999999998,1.6599999999999997,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
775,1.548,3.364,-1.8159999999999998,down,400,0.05,20,4.159999999999999,0.5600000000000002,8.881784197001252e-16,1.1102230246251565e-16,0.0,0.0,True,single_design_dataset
776,4.887,1.548,3.3389999999999995,up,400,0.05,20,15.995,2.5799999999999996,0.008660254037844203,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
777,3.568,4.887,-1.3189999999999995,down,400,0.05,20,11.001,1.78,0.004358898943540581,0.0,0.0,0.0,True,single_design_dataset
778,5.015,3.568,1.4469999999999996,up,400,0.05,20,16.874,2.6599999999999993,0.009165151389911487,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
779,1.498,5.015,-3.5169999999999995,down,400,0.05,20,4.177,0.5399999999999998,0.020273134932713377,2.220446049250313e-16,-0.3000000000000025,0.0,True,single_design_dataset
780,2.215,1.498,0.7169999999999999,up,400,0.05,20,5.519999999999999,0.9600000000000002,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
781,3.359,2.215,1.1440000000000001,up,400,0.05,20,9.06,1.6599999999999997,0.0,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
782,2.649,3.359,-0.71,down,400,0.05,20,7.179,1.2399999999999998,0.004358898943540581,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
783,5.284,2.649,2.635,up,400,0.05,20,17.888999999999996,2.82,0.009949874371065986,0.0,0.09999999999999787,0.0,True,single_design_dataset
784,4.601,5.284,-0.6829999999999998,down,400,0.05,20,15.600000000000003,2.3999999999999995,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
785,2.694,4.601,-1.907,down,400,0.05,20,7.755000000000001,1.2600000000000002,0.008660254037844203,2.220446049250313e-16,-0.09999999999999787,0.0,True,single_design_dataset
786,1.241,2.694,-1.4529999999999998,down,400,0.05,20,3.3560000000000003,0.38,0.01496662954709578,0.0,-0.20000000000000018,0.0,True,single_design_dataset
787,2.696,1.241,1.455,up,400,0.05,20,6.718999999999999,1.2600000000000002,0.004358898943540581,2.220446049250313e-16,0.0,0.0,True,single_design_dataset
788,1.584,2.696,-1.112,down,400,0.05,20,4.018999999999999,0.589,0.004358898943540581,0.009949874371066208,0.0,-0.10000000000000009,True,single_design_dataset
789,3.971,1.584,2.387,up,400,0.05,20,11.261,2.0200000000000005,0.004358898943540581,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
790,5.097,3.971,1.1260000000000003,up,400,0.05,20,16.862000000000002,2.7000000000000006,0.010770329614268779,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
791,6.132,5.097,1.0349999999999993,up,400,0.05,20,22.569999999999997,3.3199999999999994,0.009999999999999787,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
792,4.081,6.132,-2.0509999999999993,down,400,0.05,20,13.591,2.1000000000000005,0.009949874371065986,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
793,4.398,4.081,0.3169999999999993,up,400,0.05,20,14.440000000000001,2.2800000000000002,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
794,6.621,4.398,2.2230000000000008,up,400,0.05,20,25.200000000000006,3.62,0.012649110640673249,0.0,0.19999999999999574,0.0,True,single_design_dataset
795,5.689,6.621,-0.9320000000000004,down,400,0.05,20,21.959999999999997,3.0600000000000005,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
796,2.469,5.689,-3.22,down,400,0.05,20,7.297,1.1200000000000003,0.00953939201416936,2.220446049250313e-16,-0.20000000000000018,0.0,True,single_design_dataset
797,5.357,2.469,2.8880000000000003,up,400,0.05,20,18.888999999999996,2.86,0.009949874371065986,0.0,0.09999999999999787,0.0,True,single_design_dataset
798,4.363,5.357,-0.9939999999999998,down,400,0.05,20,15.02,2.2599999999999993,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
799,1.366,4.363,-2.9970000000000003,down,400,0.05,20,3.9139999999999993,0.46000000000000013,0.021071307505705496,1.1102230246251565e-16,-0.30000000000000027,0.0,True,single_design_dataset
800,6.288,1.366,4.922000000000001,up,400,0.05,20,23.503999999999998,3.4200000000000004,0.011999999999999745,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
801,2.413,6.288,-3.8750000000000004,down,400,0.05,20,6.935,1.0799999999999996,0.008660254037844586,4.440892098500626e-16,-0.10000000000000231,0.0,True,single_design_dataset
802,1.558,2.413,-0.8549999999999998,down,400,0.05,20,4.200000000000001,0.58,8.881784197001252e-16,0.0,0.0,0.0,True,single_design_dataset
803,5.633,1.558,4.075,up,400,0.05,20,19.969,3.0200000000000005,0.009949874371065986,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
804,4.528,5.633,-1.1050000000000004,down,400,0.05,20,15.639999999999997,2.36,3.552713678800501e-15,0.0,0.0,0.0,True,single_design_dataset
805,1.188,4.528,-3.34,down,400,0.05,20,3.412,0.36000000000000004,0.016000000000000014,5.551115123125783e-17,-0.30000000000000027,0.0,True,single_design_dataset
806,1.996,1.188,0.808,up,400,0.05,20,4.816999999999998,0.8400000000000001,0.007141428428543015,1.1102230246251565e-16,0.10000000000000231,0.0,True,single_design_dataset
807,3.949,1.996,1.9529999999999998,up,400,0.05,20,11.407999999999998,2.0200000000000005,0.009797958971132503,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
808,2.563,3.949,-1.3859999999999997,down,400,0.05,20,7.0,1.18,0.0,0.0,0.0,0.0,True,single_design_dataset
809,5.666,2.563,3.103,up,400,0.05,20,19.958000000000006,3.04,0.012489995996796531,0.0,0.19999999999999574,0.0,True,single_design_dataset
810,4.416,5.666,-1.25,down,400,0.05,20,14.959999999999999,2.2999999999999994,1.7763568394002505e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
811,6.713,4.416,2.2969999999999997,up,400,0.05,20,25.682,3.680000000000001,0.008717797887081161,8.881784197001252e-16,0.19999999999999574,0.0,True,single_design_dataset
812,4.224,6.713,-2.489,down,400,0.05,20,14.636000000000001,2.18,0.00800000000000054,0.0,-0.10000000000000675,0.0,True,single_design_dataset
813,4.608,4.224,0.38399999999999945,up,400,0.05,20,15.76,2.4200000000000004,0.0,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
814,5.944,4.608,1.3360000000000003,up,400,0.05,20,22.127,3.22,0.009539392014169255,0.0,0.09999999999999787,0.0,True,single_design_dataset
815,2.532,5.944,-3.412,down,400,0.05,20,7.520999999999999,1.16,0.009949874371066241,0.0,-0.20000000000000018,0.0,True,single_design_dataset
816,4.023,2.532,1.4909999999999997,up,400,0.05,20,12.422999999999998,2.0600000000000005,0.007141428428542698,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
817,6.786,4.023,2.763,up,400,0.05,20,26.140000000000004,3.72,0.010954451150103088,0.0,0.19999999999999574,0.0,True,single_design_dataset
818,4.345,6.786,-2.441,down,400,0.05,20,15.360000000000003,2.2599999999999993,3.552713678800501e-15,4.440892098500626e-16,0.0,0.0,True,single_design_dataset
819,3.077,4.345,-1.2679999999999998,down,400,0.05,20,9.546999999999999,1.48,0.0095393920141701,0.0,-0.10000000000000675,0.0,True,single_design_dataset
820,5.402,3.077,2.325,up,400,0.05,20,19.246,2.8800000000000003,0.009165151389913112,4.440892098500626e-16,0.10000000000001563,0.0,True,single_design_dataset
821,1.719,5.402,-3.683,down,400,0.05,20,4.9079999999999995,0.66,0.022271057451320204,0.0,-0.3000000000000025,0.0,True,single_design_dataset
822,5.712,1.719,3.9929999999999994,up,400,0.05,20,20.640000000000008,3.0799999999999996,0.012649110640673249,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
823,2.316,5.712,-3.396,down,400,0.05,20,6.670999999999999,1.02,0.009949874371065986,0.0,-0.09999999999999787,0.0,True,single_design_dataset
824,1.683,2.316,-0.6329999999999998,down,400,0.05,20,4.592999999999999,0.6400000000000001,0.009539392014169253,1.1102230246251565e-16,-0.09999999999999787,0.0,True,single_design_dataset
825,4.221,1.683,2.5380000000000003,up,400,0.05,20,12.850000000000003,2.18,0.009999999999999787,0.0,0.09999999999999787,0.0,True,single_design_dataset
826,6.743,4.221,2.5220000000000002,up,400,0.05,20,25.819,3.7000000000000006,0.013379088160259367,4.440892098500626e-16,0.19999999999999574,0.0,True,single_design_dataset
827,1.735,6.743,-5.008,down,400,0.05,20,4.929000000000001,0.6799999999999999,0.021424285285628487,1.1102230246251565e-16,-0.29999999999999805,0.0,True,single_design_dataset
828,3.607,1.735,1.872,up,400,0.05,20,10.360000000000003,1.8039999999999998,3.552713678800501e-15,0.008000000000000007,0.0,0.10000000000000009,True,single_design_dataset
829,4.745,3.607,1.138,up,400,0.05,20,15.559999999999999,2.5,1.7763568394002505e-15,0.0,0.0,0.0,True,single_design_dataset
830,6.535,4.745,1.79,up,400,0.05,20,24.922000000000004,3.56,0.005999999999999872,0.0,0.09999999999999787,0.0,True,single_design_dataset
831,3.226,6.535,-3.309,down,400,0.05,20,10.119,1.5799999999999996,0.0076811457478686875,4.440892098500626e-16,-0.20000000000000462,0.0,True,single_design_dataset
832,6.3,3.226,3.074,up,400,0.05,20,23.863999999999997,3.4200000000000004,0.007999999999999828,4.440892098500626e-16,0.09999999999999787,0.0,True,single_design_dataset
833,1.717,6.3,-4.583,down,400,0.05,20,4.952000000000001,0.667,0.021354156504062728,0.009539392014169465,-0.3000000000000025,-0.10000000000000009,True,single_design_dataset
834,5.024,1.717,3.307,up,400,0.05,20,17.110000000000003,2.6599999999999993,0.009999999999999787,8.881784197001252e-16,0.09999999999999787,0.0,True,single_design_dataset
835,2.813,5.024,-2.211,down,400,0.05,20,8.328,1.32,0.009797958971132503,0.0,-0.09999999999999787,0.0,True,single_design_dataset
836,6.42,2.813,3.6069999999999998,up,400,0.05,20,24.318999999999996,3.5,0.014798648586948425,0.0,0.19999999999999574,0.0,True,single_design_dataset
837,4.607,6.42,-1.8129999999999997,down,400,0.05,20,16.567,2.4200000000000004,0.009539392014169255,4.440892098500626e-16,-0.09999999999999787,0.0,True,single_design_dataset
838,2.073,4.607,-2.5340000000000003,down,400,0.05,20,5.954,0.8800000000000001,0.011135528725659911,1.1102230246251565e-16,-0.20000000000000018,0.0,True,single_design_dataset
