hold_id,branch,n_samples,full_modal_n,is_full_hold,u_prev_v,u_cmd_v,delta_u_v,duration_s,tail_n_samples,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,displacement_step_mm,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,accepted_for_creep,exclusion_reason
294,up,400,400,TRUE,1.357,4.376,3.019,4,20,3.54,13.053,0.46,2.2779999999999996,9.513000000000002,0.009787209698592519,0.00615587011251093,0.13684210526318452,-0.042105263157895687,TRUE,NA
295,up,400,400,TRUE,4.376,5.301,0.9249999999999998,4,20,13.06,17.815,2.28,2.82,4.755000000000001,0.008885233166386196,0,0.11278195488719349,0,TRUE,NA
296,up,400,400,TRUE,5.301,6.369,1.0679999999999996,4,20,17.82,23.608,2.82,3.46,5.788,0.010052493799000478,0,0.14436090225567705,0,TRUE,NA
297,down,400,400,TRUE,6.369,4.443,-1.9260000000000002,4,20,23.62,15.254999999999999,3.46,2.304,-8.365000000000002,0.008885233166386196,0.00820782681668124,-0.11278195488721378,0.081203007518801,TRUE,NA
298,down,400,400,TRUE,4.443,3.489,-0.9539999999999997,4,20,15.24,10.857,2.3,1.74,-4.383000000000001,0.007326950970650309,0,-0.07669172932332394,0,TRUE,NA
299,down,400,400,TRUE,3.489,1.879,-1.6099999999999999,4,20,10.84,5.02,1.74,0.78,-5.82,0,0,0,0,TRUE,NA
300,down,400,400,TRUE,1.879,1.057,-0.8220000000000001,4,20,5.02,2.692,0.78,0.28,-2.3279999999999994,0.013611140947574424,0,-0.20451127819549025,0,TRUE,NA
301,up,400,400,TRUE,1.057,2.524,1.467,4,20,2.66,5.86,0.28,1.16,3.2,0,0,0,0,TRUE,NA
302,up,400,400,TRUE,2.524,3.222,0.698,4,20,5.86,8.123,1.16,1.58,2.262999999999999,0.007326950970650959,0,0.07669172932332138,0,TRUE,NA
303,down,400,400,TRUE,3.222,2.092,-1.13,4,20,8.14,5.18,1.58,0.92,-2.960000000000001,0,0,0,0,TRUE,NA
304,up,400,400,TRUE,2.092,3.204,1.112,4,20,5.18,8,0.92,1.56,2.8200000000000003,0,0,0,0,TRUE,NA
305,down,400,400,TRUE,3.204,2.628,-0.5760000000000001,4,20,8,6.66,1.56,1.22,-1.3399999999999999,0,0,0,0,TRUE,NA
306,down,400,400,TRUE,2.628,1.346,-1.282,4,20,6.66,3.17,1.22,0.44,-3.49,0.012139539573337691,0,-0.17744360902255585,0,TRUE,NA
307,up,400,400,TRUE,1.346,3.159,1.8129999999999997,4,20,3.16,7.68,0.44,1.54,4.52,0,0,0,0,TRUE,NA
308,down,400,400,TRUE,3.159,1.422,-1.7369999999999999,4,20,7.68,3.288,1.54,0.484,-4.3919999999999995,0.010052493799000702,0.00820782681668124,-0.14436090225564038,0.09624060150375931,TRUE,NA
309,up,400,400,TRUE,1.422,2.678,1.256,4,20,3.28,6.08,0.5,1.24,2.8000000000000003,0,0,0,0,TRUE,NA
310,up,400,400,TRUE,2.678,4.415,1.737,4,20,6.08,12.652000000000001,1.24,2.292,6.572000000000001,0.010052493799000478,0.010052493799000702,0.14436090225564285,0.13233082706766736,TRUE,NA
311,down,400,400,TRUE,4.415,3.673,-0.742,4,20,12.66,10.42,2.3,1.86,-2.24,0,0,0,0,TRUE,NA
312,down,400,400,TRUE,3.673,3.159,-0.5140000000000002,4,20,10.42,8.6,1.86,1.54,-1.8200000000000003,0,0,0,0,TRUE,NA
313,down,400,400,TRUE,3.159,1.929,-1.2299999999999998,4,20,8.6,4.74,1.54,0.8,-3.8599999999999994,0,0,0,0,TRUE,NA
314,up,400,400,TRUE,1.929,3.461,1.5319999999999998,4,20,4.74,8.856,0.8,1.72,4.116,0.008207826816681058,0,0.08421052631579598,0,TRUE,NA
315,up,400,400,TRUE,3.461,5.081,1.6200000000000006,4,20,8.86,16.089,1.72,2.7,7.228999999999999,0.010208355710682404,0,0.14887218045118258,0,TRUE,NA
316,down,400,400,TRUE,5.081,3.055,-2.0260000000000002,4,20,16.1,8.431,2.7,1.48,-7.669000000000002,0.010208355710680591,0,-0.14887218045112033,0,TRUE,NA
317,down,400,400,TRUE,3.055,1.1,-1.955,4,20,8.42,2.71,1.48,0.314,-5.71,0.013764944032233719,0.009403246919632553,-0.2075187969924791,-0.12631578947368488,TRUE,NA
318,up,400,400,TRUE,1.1,3.539,2.439,4,20,2.68,9.07,0.3,1.76,6.390000000000001,0.010259783520851322,0,0.15037593984962444,0,TRUE,NA
319,up,400,400,TRUE,3.539,5.957,2.4179999999999997,4,20,9.08,20.749,1.76,3.22,11.668999999999999,0.010208355710682404,0,0.14887218045118294,0,TRUE,NA
320,down,400,400,TRUE,5.957,4.438,-1.5190000000000001,4,20,20.76,14.5,3.22,2.3,-6.260000000000002,0,0,0,0,TRUE,NA
321,up,400,400,TRUE,4.438,5.369,0.931,4,20,14.5,18.297,2.3,2.86,3.7970000000000006,0.007326950970650309,0,0.07669172932332394,0,TRUE,NA
322,up,400,400,TRUE,5.369,6.426,1.0570000000000004,4,20,18.3,23.737,2.86,3.5,5.436999999999998,0.007326950970650309,0,0.07669172932330534,0,TRUE,NA
323,down,400,400,TRUE,6.426,5.053,-1.3730000000000002,4,20,23.76,18.186,3.5,2.68,-5.574000000000002,0.009403246919632345,0,-0.09924812030077819,0,TRUE,NA
324,up,400,400,TRUE,5.053,6.371,1.3180000000000005,4,20,18.18,23.755000000000003,2.68,3.48,5.575000000000003,0.008885233166387774,0,0.10977443609024114,0,TRUE,NA
325,down,400,400,TRUE,6.371,5.712,-0.6590000000000007,4,20,23.76,21.66,3.48,3.08,-2.1000000000000014,0,0,0,0,TRUE,NA
326,up,400,400,TRUE,5.712,6.12,0.40800000000000036,4,20,21.66,22.92,3.08,3.32,1.2600000000000016,0,0,0,0,TRUE,NA
327,down,400,400,TRUE,6.12,4.814,-1.306,4,20,22.92,17.515,3.32,2.54,-5.405000000000001,0.008885233166386196,0,-0.11278195488720305,0,TRUE,NA
328,up,400,400,TRUE,4.814,5.665,0.851,4,20,17.5,20.74,2.54,3.04,3.2399999999999984,0,0,0,0,TRUE,NA
329,down,400,400,TRUE,5.665,3.32,-2.345,4,20,20.74,10.398,3.04,1.64,-10.341999999999999,0.011050125029061416,0,-0.15037593984961306,0,TRUE,NA
330,up,400,400,TRUE,3.32,4.585,1.2650000000000001,4,20,10.38,14.96,1.64,2.4,4.58,0,0,0,0,TRUE,NA
331,up,400,400,TRUE,4.585,6.474,1.8890000000000002,4,20,14.96,24.328,2.4,3.5300000000000002,9.367999999999999,0.010052493799000478,0.01025978352085155,0.14436090225564774,4.030989485939378e-15,TRUE,NA
332,down,400,400,TRUE,6.474,4.679,-1.795,4,20,24.34,16.721999999999998,3.54,2.46,-7.618000000000002,0.006155870112510793,0,-0.05413533834583382,0,TRUE,NA
333,down,400,400,TRUE,4.679,4.239,-0.4400000000000004,4,20,16.72,14.51,2.46,2.18,-2.209999999999999,0.010259783520851322,0,-0.15037593984959438,0,TRUE,NA
334,up,400,400,TRUE,4.239,6.171,1.9320000000000004,4,20,14.5,22.956,2.18,3.36,8.456,0.008207826816681058,0,0.09624060150377979,0,TRUE,NA
335,down,400,400,TRUE,6.171,3.256,-2.9150000000000005,4,20,22.98,10.217,3.36,1.6,-12.763,0.009787209698592298,0,-0.12481203007518599,0,TRUE,NA
336,down,400,400,TRUE,3.256,2.693,-0.5629999999999997,4,20,10.2,7.805,1.6,1.26,-2.3949999999999996,0.008885233166386591,0,-0.11278195488722836,0,TRUE,NA
337,up,400,400,TRUE,2.693,4.104,1.411,4,20,7.8,12.458,1.26,2.12,4.658,0.0061558701125113404,0,0.054135338345874834,0,TRUE,NA
338,down,400,400,TRUE,4.104,3.465,-0.6390000000000002,4,20,12.46,10.468,2.12,1.72,-1.9920000000000009,0.010052493799000478,0,-0.14436090225563344,0,TRUE,NA
339,down,400,400,TRUE,3.465,3.093,-0.3719999999999999,4,20,10.46,9.02,1.72,1.5,-1.4400000000000013,0,0,0,0,TRUE,NA
340,up,400,400,TRUE,3.093,6.517,3.4240000000000004,4,20,9.02,24.265,1.5,3.56,15.245000000000001,0.014327007988228252,0,0.22105263157893468,0,TRUE,NA
341,down,400,400,TRUE,6.517,5.832,-0.6850000000000005,4,20,24.28,22.16,3.56,3.14,-2.120000000000001,0,0,0,0,TRUE,NA
342,down,400,400,TRUE,5.832,4.794,-1.0380000000000003,4,20,22.16,17.289,3.14,2.52,-4.870999999999999,0.010208355710680591,0,-0.14887218045113063,0,TRUE,NA
343,down,400,400,TRUE,4.794,2.414,-2.3799999999999994,4,20,17.28,6.934,2.52,1.1,-10.346,0.009403246919632763,0,-0.12631578947367725,0,TRUE,NA
344,down,400,400,TRUE,2.414,1.128,-1.2860000000000003,4,20,6.92,2.996,1.1,0.32,-3.924,0.015355437918998304,0,-0.2406015037593983,0,TRUE,NA
345,up,400,400,TRUE,1.128,2.69,1.562,4,20,2.96,6.54,0.32,1.26,3.58,0,0,0,0,TRUE,NA
346,down,400,400,TRUE,2.69,1.398,-1.292,4,20,6.54,3.3659999999999997,1.26,0.46900000000000003,-3.1740000000000004,0.009403246919632553,0.010208355710680789,-0.12631578947368338,0.14887218045112666,TRUE,NA
347,up,400,400,TRUE,1.398,3.47,2.072,4,20,3.36,9.02,0.48,1.72,5.66,0,0,0,0,TRUE,NA
348,down,400,400,TRUE,3.47,1.596,-1.874,4,20,9.02,3.859,1.72,0.6,-5.161,0.004472135954999583,0,0.02857142857143082,0,TRUE,NA
349,up,400,400,TRUE,1.596,2.814,1.218,4,20,3.86,6.7,0.6,1.32,2.8400000000000003,0,0,0,0,TRUE,NA
350,up,400,400,TRUE,2.814,3.763,0.9489999999999998,4,20,6.7,10.092,1.32,1.9,3.3920000000000003,0.010052493799000478,0,0.14436090225564702,0,TRUE,NA
351,up,400,400,TRUE,3.763,5.391,1.6280000000000001,4,20,10.1,17.995,1.9,2.88,7.895000000000001,0.008885233166386196,0,0.1127819548871862,0,TRUE,NA
352,up,400,400,TRUE,5.391,6.863,1.4720000000000004,4,20,18,25.92,2.88,3.76,7.920000000000002,0.011239029738981086,0,0.1533834586466603,0,TRUE,NA
353,down,400,400,TRUE,6.863,5.013,-1.8500000000000005,4,20,25.94,18.18,3.76,2.66,-7.760000000000002,0,0,0,0,TRUE,NA
354,up,400,400,TRUE,5.013,6.202,1.189,4,20,18.18,23.197,2.66,3.38,5.0169999999999995,0.007326950970650309,0,0.07669172932332735,0,TRUE,NA
355,down,400,400,TRUE,6.202,4.808,-1.3940000000000001,4,20,23.2,17.42,3.38,2.54,-5.779999999999998,0,0,0,0,TRUE,NA
356,up,400,400,TRUE,4.808,5.236,0.42799999999999994,4,20,17.42,18.76,2.54,2.78,1.3399999999999999,0,0,0,0,TRUE,NA
357,down,400,400,TRUE,5.236,3.576,-1.6599999999999997,4,20,18.76,11.41,2.78,1.8,-7.350000000000001,0.010259783520851322,0,-0.15037593984960887,0,TRUE,NA
358,down,400,400,TRUE,3.576,2.148,-1.428,4,20,11.4,5.892,1.8,0.94,-5.508,0.010052493799000925,0,-0.1443609022556427,0,TRUE,NA
359,up,400,400,TRUE,2.148,2.632,0.484,4,20,5.88,6.8,0.94,1.22,0.9199999999999999,0,0,0,0,FALSE,small_displacement_step
360,up,400,400,TRUE,2.632,3.551,0.919,4,20,6.8,9.74,1.22,1.78,2.9400000000000004,0,0,0,0,TRUE,NA
361,up,400,400,TRUE,3.551,4.994,1.4429999999999996,4,20,9.74,16.308,1.78,2.64,6.568,0.010052493799000478,0,0.14436090225565226,0,TRUE,NA
362,down,400,400,TRUE,4.994,1.289,-3.705,4,20,16.32,3.415,2.64,0.42,-12.905000000000001,0.015727950313140997,0,-0.24511278195488304,0,TRUE,NA
363,up,400,400,TRUE,1.289,3.277,1.9880000000000002,4,20,3.38,8.498,0.42,1.6,5.117999999999999,0.006155870112510793,0,0.0541353383458568,0,TRUE,NA
364,down,400,400,TRUE,3.277,2.652,-0.625,4,20,8.5,6.92,1.6,1.24,-1.58,0,0,0,0,TRUE,NA
365,down,400,400,TRUE,2.652,1.878,-0.7740000000000002,4,20,6.92,4.68,1.24,0.78,-2.24,0,0,0,0,TRUE,NA
366,up,400,400,TRUE,1.878,3.166,1.288,4,20,4.68,7.926,0.78,1.54,3.2460000000000004,0.009403246919632763,0,0.12631578947369154,0,TRUE,NA
367,up,400,400,TRUE,3.166,4.543,1.3770000000000002,4,20,7.94,13.623999999999999,1.54,2.371,5.683999999999998,0.008207826816681788,0.010208355710680819,0.09624060150377381,0.04962406015037406,TRUE,NA
368,up,400,400,TRUE,4.543,5.68,1.1369999999999996,4,20,13.64,19.681,2.36,3.06,6.041,0.01209610637658573,0,0.1729323308270545,0,TRUE,NA
369,down,400,400,TRUE,5.68,4.249,-1.431,4,20,19.7,13.82,3.06,2.2,-5.879999999999999,0,0,0,0,TRUE,NA
370,down,400,400,TRUE,4.249,2.158,-2.0909999999999997,4,20,13.82,5.76,2.2,0.94,-8.06,0,0,0,0,TRUE,NA
371,down,400,400,TRUE,2.158,1.348,-0.8099999999999998,4,20,5.76,3.307,0.94,0.44,-2.453,0.009787209698591866,0,-0.13684210526315516,0,TRUE,NA
372,up,400,400,TRUE,1.348,2.506,1.1579999999999997,4,20,3.3,5.82,0.44,1.14,2.5200000000000005,0,0,0,0,TRUE,NA
373,up,400,400,TRUE,2.506,4.019,1.5130000000000003,4,20,5.82,11.186,1.14,2.06,5.366,0.009403246919632345,0,0.12631578947369512,0,TRUE,NA
374,up,400,400,TRUE,4.019,6.183,2.1639999999999997,4,20,11.2,22.221,2.06,3.36,11.021,0.013726654823064902,0,0.2090225563910021,0,TRUE,NA
375,down,400,400,TRUE,6.183,4.186,-1.9969999999999999,4,20,22.24,13.6,3.36,2.16,-8.639999999999999,0,0,0,0,TRUE,NA
376,up,400,400,TRUE,4.186,5.208,1.0220000000000002,4,20,13.6,17.711,2.16,2.775,4.110999999999999,0.010208355710680591,0.008885233166386394,0.14887218045115605,0.025563909774441382,TRUE,NA
377,down,400,400,TRUE,5.208,1.199,-4.009,4,20,17.72,3.2230000000000003,2.78,0.38,-14.496999999999998,0.016254554017744994,0,-0.2571428571428567,0,TRUE,NA
378,up,400,400,TRUE,1.199,2.478,1.2790000000000001,4,20,3.2,5.84,0.38,1.12,2.6399999999999997,0,0,0,0,TRUE,NA
379,up,400,400,TRUE,2.478,2.843,0.36499999999999977,4,20,5.84,6.9,1.12,1.34,1.0600000000000005,0,0,0,0,TRUE,NA
380,up,400,400,TRUE,2.843,5.022,2.1790000000000003,4,20,6.9,16.06,1.34,2.66,9.159999999999998,0.011239029738980088,0,0.1533834586466317,0,TRUE,NA
381,down,400,400,TRUE,5.022,3.479,-1.5430000000000001,4,20,16.08,10.18,2.66,1.722,-5.899999999999999,0,0.00615587011251093,0,-1.1201570224878774e-15,TRUE,NA
382,down,400,400,TRUE,3.479,2.633,-0.8460000000000001,4,20,10.18,7.082,1.72,1.22,-3.098,0.006155870112510793,0,-0.054135338345876256,0,TRUE,NA
383,down,400,400,TRUE,2.633,0.961,-1.6720000000000002,4,20,7.08,2.455,1.22,0.237,-4.625,0.012773327473170113,0.0073269509706504615,-0.19097744360902183,-0.0766917293233079,TRUE,NA
384,up,400,400,TRUE,0.961,2.499,1.5380000000000003,4,20,2.44,5.66,0.22,1.14,3.22,0,0,0,0,TRUE,NA
385,down,400,400,TRUE,2.499,1.097,-1.4020000000000001,4,20,5.66,2.56,1.14,0.3,-3.1,0.014509525002200246,0,-0.2255639097744355,0,TRUE,NA
386,up,400,400,TRUE,1.097,2.806,1.709,4,20,2.54,6.42,0.3,1.32,3.88,0,0,0,0,TRUE,NA
387,up,400,400,TRUE,2.806,3.869,1.0630000000000002,4,20,6.42,10.299000000000001,1.32,1.96,3.8790000000000013,0.004472135954999881,0,0.028571428571457346,0,TRUE,NA
388,down,400,400,TRUE,3.869,3.128,-0.7410000000000001,4,20,10.3,8.28,1.96,1.52,-2.0200000000000014,0,0,0,0,TRUE,NA
389,up,400,400,TRUE,3.128,3.739,0.6109999999999998,4,20,8.28,10,1.52,1.88,1.7200000000000006,0,0,0,0,TRUE,NA
390,up,400,400,TRUE,3.739,5.037,1.298,4,20,10,15.964,1.88,2.66,5.964,0.008207826816681058,0,0.09624060150374286,0,TRUE,NA
391,down,400,400,TRUE,5.037,1.769,-3.268,4,20,15.98,4.386,2.66,0.696,-11.594000000000001,0.009403246919632763,0.008207826816681195,-0.12631578947368557,0.07218045112781982,TRUE,NA
392,up,400,400,TRUE,1.769,5.359,3.59,4,20,4.38,17.615000000000002,0.7,2.86,13.235000000000003,0.011002392084403383,0,0.15488721804509806,0,TRUE,NA
393,up,400,400,TRUE,5.359,7.144,1.7850000000000001,4,20,17.64,27.101,2.86,3.939,9.460999999999999,0.015183093090325934,0.004472135954999583,0.23909774436086553,0.028571428571423755,TRUE,NA
394,down,400,400,TRUE,7.144,6.255,-0.8890000000000002,4,20,27.12,24.36,3.94,3.4,-2.7600000000000016,0,0,0,0,TRUE,NA
395,down,400,400,TRUE,6.255,5.335,-0.9199999999999999,4,20,24.36,20.1,3.4,2.84,-4.259999999999998,0,0,0,0,TRUE,NA
396,down,400,400,TRUE,5.335,4.538,-0.7969999999999997,4,20,20.1,15.943,2.84,2.36,-4.157000000000002,0.007326950970650959,0,-0.0766917293232773,0,TRUE,NA
397,down,400,400,TRUE,4.538,1.04,-3.498,4,20,15.94,2.8979999999999997,2.36,0.296,-13.042,0.01436369692919217,0.008207826816681217,-0.22255639097743993,-0.0962406015037586,TRUE,NA
398,up,400,400,TRUE,1.04,1.852,0.812,4,20,2.88,4.14,0.28,0.74,1.2599999999999998,0,0,0,0,TRUE,NA
399,up,400,400,TRUE,1.852,2.19,0.33799999999999986,4,20,4.14,4.88,0.74,0.96,0.7400000000000002,0,0,0,0,FALSE,small_command_step
400,down,400,400,TRUE,2.19,1.524,-0.6659999999999999,4,20,4.88,3.48,0.96,0.56,-1.4,0,0,0,0,TRUE,NA
401,up,400,400,TRUE,1.524,4.019,2.495,4,20,3.48,11.019,0.56,2.06,7.539,0.004472135954999484,0,0.02857142857140775,0,TRUE,NA
402,down,400,400,TRUE,4.019,2.64,-1.379,4,20,11.02,6.8,2.06,1.24,-4.22,0,0,0,0,TRUE,NA
403,up,400,400,TRUE,2.64,3.666,1.0259999999999998,4,20,6.8,9.75,1.24,1.84,2.95,0.010259783520851322,0,0.1503759398496323,0,TRUE,NA
404,down,400,400,TRUE,3.666,2.392,-1.274,4,20,9.76,6.091,1.84,1.08,-3.6689999999999996,0.010208355710680591,0,-0.14887218045112394,0,TRUE,NA
405,down,400,400,TRUE,2.392,1.232,-1.16,4,20,6.08,2.887,1.08,0.367,-3.193,0.01341640786499875,0.009787209698591866,-0.20300751879699175,-0.13684210526315801,TRUE,NA
406,up,400,400,TRUE,1.232,2.9,1.668,4,20,2.86,6.78,0.36,1.38,3.9200000000000004,0,0,0,0,TRUE,NA
407,down,400,400,TRUE,2.9,2.442,-0.45799999999999974,4,20,6.78,5.86,1.38,1.12,-0.9199999999999999,0,0,0,0,FALSE,small_displacement_step
408,up,400,400,TRUE,2.442,6.015,3.5729999999999995,4,20,5.86,21.012999999999998,1.12,3.26,15.152999999999999,0.013416407864998451,0,0.20300751879699488,0,TRUE,NA
409,down,400,400,TRUE,6.015,4.508,-1.5069999999999997,4,20,21.04,14.835,3.26,2.34,-6.204999999999998,0.008885233166386196,0,-0.10375939849622313,0,TRUE,NA
410,up,400,400,TRUE,4.508,5.182,0.6740000000000004,4,20,14.82,17.448,2.34,2.76,2.628,0.010052493799000478,0,0.144360902255621,0,TRUE,NA
411,up,400,400,TRUE,5.182,6.529,1.3469999999999995,4,20,17.46,24.299,2.76,3.56,6.838999999999999,0.007880689256523955,0,0.08270676691729856,0,TRUE,NA
412,down,400,400,TRUE,6.529,5.722,-0.8069999999999995,4,20,24.32,21.62,3.56,3.08,-2.6999999999999993,0,0,0,0,TRUE,NA
413,up,400,400,TRUE,5.722,6.523,0.8009999999999993,4,20,21.62,24.698999999999998,3.08,3.56,3.078999999999997,0.004472135954999484,0,0.028571428571434,0,TRUE,NA
414,down,400,400,TRUE,6.523,5.664,-0.859,4,20,24.7,21.72,3.56,3.04,-2.9800000000000004,0,0,0,0,TRUE,NA
415,up,400,400,TRUE,5.664,6.681,1.0170000000000003,4,20,21.72,25.611,3.04,3.66,3.891000000000002,0.010208355710680591,0,0.1488721804510903,0,TRUE,NA
416,down,400,400,TRUE,6.681,6.085,-0.5960000000000001,4,20,25.62,23.88,3.66,3.3,-1.740000000000002,0,0,0,0,TRUE,NA
417,down,400,400,TRUE,6.085,5.194,-0.891,4,20,23.88,19.781000000000002,3.3,2.76,-4.098999999999997,0.004472135954999484,0,-0.028571428571411747,0,TRUE,NA
418,up,400,400,TRUE,5.194,6.788,1.5940000000000003,4,20,19.78,26.226,2.76,3.72,6.445999999999998,0.009403246919632345,0,0.12631578947365577,0,TRUE,NA
419,down,400,400,TRUE,6.788,6.386,-0.40200000000000014,4,20,26.24,25.3,3.72,3.48,-0.9399999999999977,0,0,0,0,FALSE,small_displacement_step
420,up,400,400,TRUE,6.386,7.029,0.6429999999999998,4,20,25.3,27.52,3.48,3.86,2.219999999999999,0,0,0,0,TRUE,NA
421,down,400,400,TRUE,7.029,6.245,-0.7839999999999998,4,20,27.52,25.16,3.86,3.4,-2.3599999999999994,0,0,0,0,TRUE,NA
422,up,400,400,TRUE,6.245,6.781,0.5359999999999996,4,20,25.16,26.755000000000003,3.4,3.72,1.5950000000000024,0.008885233166387774,0,0.10375939849624478,0,TRUE,NA
423,down,400,400,TRUE,6.781,5.245,-1.5359999999999996,4,20,26.76,20.621000000000002,3.72,2.782,-6.138999999999999,0.004472135954999484,0.00615587011251093,-0.02857142857143835,-0.012030075187963974,TRUE,NA
424,down,400,400,TRUE,5.245,2.299,-2.946,4,20,20.62,6.769,2.78,1.02,-13.851,0.010208355710681044,0,-0.1488721804511406,0,TRUE,NA
425,up,400,400,TRUE,2.299,3.124,0.8250000000000002,4,20,6.76,8.8,1.02,1.52,2.040000000000001,0,0,0,0,TRUE,NA
426,down,400,400,TRUE,3.124,2.532,-0.5920000000000001,4,20,8.8,7.072,1.52,1.16,-1.7280000000000006,0.010052493799000925,0,-0.1443609022556603,0,TRUE,NA
427,up,400,400,TRUE,2.532,3.653,1.121,4,20,7.06,10.42,1.16,1.84,3.3600000000000003,0,0,0,0,TRUE,NA
428,up,400,400,TRUE,3.653,5.793,2.14,4,20,10.42,20.883,1.84,3.12,10.463,0.00978720969859165,0,0.12481203007516578,0,TRUE,NA
429,up,400,400,TRUE,5.793,6.363,0.5700000000000003,4,20,20.9,24.112000000000002,3.12,3.46,3.2120000000000033,0.010052493799000478,0,0.1443609022556225,0,TRUE,NA
430,down,400,400,TRUE,6.363,2.751,-3.6120000000000005,4,20,24.12,8.134,3.46,1.3,-15.986,0.00940324691963318,0,-0.12631578947369954,0,TRUE,NA
431,up,400,400,TRUE,2.751,4.976,2.225,4,20,8.12,16.865,1.3,2.62,8.745,0.008885233166386196,0,0.11278195488722075,0,TRUE,NA
432,down,400,400,TRUE,4.976,3.489,-1.487,4,20,16.88,10.860999999999999,2.62,1.74,-6.019,0.004472135954999881,0,-0.028571428571433934,0,TRUE,NA
433,up,400,400,TRUE,3.489,4.377,0.8879999999999999,4,20,10.86,13.96,1.74,2.28,3.1000000000000014,0,0,0,0,TRUE,NA
434,up,400,400,TRUE,4.377,4.869,0.492,4,20,13.96,16.3,2.28,2.56,2.34,0,0,0,0,TRUE,NA
435,up,400,400,TRUE,4.869,6.096,1.2270000000000003,4,20,16.3,22.651,2.56,3.3,6.350999999999999,0.010208355710680591,0,0.14887218045111453,0,TRUE,NA
436,down,400,400,TRUE,6.096,5.382,-0.7140000000000004,4,20,22.66,20.2,3.3,2.88,-2.460000000000001,0,0,0,0,TRUE,NA
437,up,400,400,TRUE,5.382,6.359,0.9770000000000003,4,20,20.2,24.211,2.88,3.46,4.010999999999999,0.010208355710680591,0,0.14887218045116019,0,TRUE,NA
438,down,400,400,TRUE,6.359,5.452,-0.907,4,20,24.22,20.94,3.46,2.92,-3.2799999999999976,0,0,0,0,TRUE,NA
439,down,400,400,TRUE,5.452,1.328,-4.124,4,20,20.94,3.879,2.92,0.458,-17.061,0.021980852911951412,0.00615587011251093,-0.3563909774436121,-0.05413533834586377,TRUE,NA
440,up,400,400,TRUE,1.328,2.17,0.8419999999999999,4,20,3.84,5.38,0.44,0.94,1.54,0,0,0,0,TRUE,NA
441,up,400,400,TRUE,2.17,5.983,3.8129999999999997,4,20,5.38,21.832,0.94,3.24,16.452,0.010052493799000478,0,0.14436090225560383,0,TRUE,NA
442,down,400,400,TRUE,5.983,4.644,-1.3389999999999995,4,20,21.84,16.362,3.24,2.44,-5.4780000000000015,0.006155870112510793,0,-0.05413533834588006,0,TRUE,NA
443,up,400,400,TRUE,4.644,5.699,1.0549999999999997,4,20,16.36,20.802,2.44,3.06,4.442,0.006155870112510793,0,0.05413533834587187,0,TRUE,NA
444,up,400,400,TRUE,5.699,6.785,1.0860000000000003,4,20,20.82,26.224999999999998,3.06,3.72,5.404999999999998,0.008885233166386196,0,0.11278195488721494,0,TRUE,NA
445,down,400,400,TRUE,6.785,5.429,-1.3559999999999999,4,20,26.24,21,3.72,2.9,-5.239999999999998,0,0,0,0,TRUE,NA
446,up,400,400,TRUE,5.429,6.727,1.298,4,20,21,26.183,2.9,3.68,5.183,0.007326950970650309,0,0.07669172932336266,0,TRUE,NA
447,down,400,400,TRUE,6.727,6.024,-0.7030000000000003,4,20,26.2,24.02,3.68,3.26,-2.1799999999999997,0,0,0,0,TRUE,NA
448,down,400,400,TRUE,6.024,5.124,-0.9000000000000004,4,20,24.02,19.803,3.26,2.72,-4.216999999999999,0.007326950970650309,0,-0.07669172932334373,0,TRUE,NA
449,down,400,400,TRUE,5.124,2.788,-2.336,4,20,19.8,8.566,2.72,1.32,-11.234,0.009403246919632345,0,-0.12631578947366431,0,TRUE,NA
450,down,400,400,TRUE,2.788,1.848,-0.9399999999999997,4,20,8.56,5.143,1.32,0.74,-3.4170000000000007,0.007326950970650634,0,-0.07669172932330438,0,TRUE,NA
451,down,400,400,TRUE,1.848,1.222,-0.6260000000000001,4,20,5.14,3.2230000000000003,0.74,0.36,-1.9169999999999994,0.016254554017744994,0,-0.2571428571428567,0,TRUE,NA
452,up,400,400,TRUE,1.222,2.038,0.8159999999999998,4,20,3.2,4.74,0.36,0.86,1.54,0,0,0,0,TRUE,NA
453,down,400,400,TRUE,2.038,1.273,-0.7649999999999999,4,20,4.74,3.109,0.86,0.398,-1.6310000000000002,0.010208355710680819,0.00615587011251093,-0.14887218045112643,0.006015037593985275,TRUE,NA
454,up,400,400,TRUE,1.273,3.485,2.2119999999999997,4,20,3.1,9.18,0.4,1.72,6.08,0,0,0,0,TRUE,NA
455,up,400,400,TRUE,3.485,3.975,0.4900000000000002,4,20,9.18,11.34,1.72,2.02,2.16,0,0,0,0,TRUE,NA
456,up,400,400,TRUE,3.975,6.43,2.4549999999999996,4,20,11.34,23.989,2.02,3.5,12.649000000000001,0.010208355710680591,0,0.1488721804511227,0,TRUE,NA
457,up,400,400,TRUE,6.43,6.946,0.516,4,20,24,26.872999999999998,3.5,3.82,2.8729999999999976,0.00978720969859165,0,0.13684210526320206,0,TRUE,NA
458,down,400,400,TRUE,6.946,4.178,-2.768,4,20,26.88,14.397,3.82,2.16,-12.482999999999999,0.007326950970650309,0,-0.07669172932330454,0,TRUE,NA
459,up,400,400,TRUE,4.178,4.764,0.5860000000000003,4,20,14.38,16.42,2.16,2.5,2.040000000000001,0,0,0,0,TRUE,NA
