branch,s_ref_mm,u_ff_v,p_ff_bar
up,27.98074539363484,6.730000000000018,3.740000000000009
up,28.113249581239533,6.739000000000033,3.759999999999991
up,28.24575376884422,6.777500000000032,3.7799999999999727
up,28.378257956448913,6.790499999999952,3.8000000000000114
up,28.510762144053604,6.861249999999984,3.8000000000000114
up,28.643266331658293,6.861249999999984,3.8133333333333326
up,28.775770519262984,6.895749999999964,3.8133333333333326
up,28.908274706867672,6.895749999999964,3.8133333333333326
up,29.040778894472364,6.934999999999945,3.8600000000000136
up,29.173283082077052,6.955500000000029,3.8799999999999955
up,29.305787269681744,7.009999999999991,3.8799999999999955
up,29.438291457286432,7.009999999999991,3.8999999999999773
up,29.570795644891124,7.051000000000045,3.920000000000016
up,29.703299832495812,7.051500000000033,3.9599999999999795
up,29.835804020100504,7.114499999999964,3.9599999999999795
up,29.968308207705196,7.114499999999964,3.980000000000018
