analysis_name,hold_id,branch,n_samples,full_modal_n,is_full_hold,hold_duration_s,terminal_tail_n_samples,terminal_tail_start_s,u_previous_v,u_cmd_v,delta_u_v,abs_delta_u_v,voltage_bin_width_v,voltage_bin_lower_v,voltage_bin_upper_v,voltage_bin_center_v,voltage_bin,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,terminal_stable,eligible_for_repeatability,exclusion_reason,terminal_tail_fraction,min_repeats_per_bin,max_terminal_s_sd_mm,max_terminal_s_slope_mm_s,max_terminal_p_sd_bar,max_terminal_p_slope_bar_s
local_static_map_repeatability,290,up,400,400,TRUE,4,20,3.8000000000000003,2.208,3.49,1.282,1.282,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",6.02,9.62,0.98,1.74,0,0,-4.967286384848383e-15,-2.5421836894606384e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,291,down,400,400,TRUE,4,20,3.8000000000000003,3.49,2.801,-0.6890000000000001,0.6890000000000001,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",9.62,7.74,1.74,1.32,0,0,8.156997975478757e-15,6.118255310148904e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,292,up,400,400,TRUE,4,20,3.8000000000000003,2.801,4.716,1.915,1.915,0.1,4.7,4.8,4.75,"[4.70, 4.80)",7.74,14.83,1.32,2.48,0.010259783520851322,0,0.15037593984962958,1.359411749466493e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,293,down,400,400,TRUE,4,20,3.8000000000000003,4.716,1.357,-3.359,3.359,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",14.84,3.5700000000000003,2.48,0.46,0.019973666874689117,0,-0.32330827067669443,1.279044929045394e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,294,up,400,400,TRUE,4,20,3.8000000000000003,1.357,4.376,3.019,3.019,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",3.54,13.06,0.46,2.28,0.009787209698592519,0.00615587011251093,0.13684210526318452,-0.042105263157895687,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,295,up,400,400,TRUE,4,20,3.8000000000000003,4.376,5.301,0.9249999999999998,0.9249999999999998,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",13.06,17.82,2.28,2.82,0.008885233166386196,0,0.11278195488719349,1.513382266358833e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,296,up,400,400,TRUE,4,20,3.8000000000000003,5.301,6.369,1.0679999999999996,1.0679999999999996,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",17.82,23.6,2.82,3.46,0.010052493799000478,0,0.14436090225567705,3.027039925265909e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,297,down,400,400,TRUE,4,20,3.8000000000000003,6.369,4.443,-1.9260000000000002,1.9260000000000002,0.1,4.4,4.5,4.45,"[4.40, 4.50)",23.62,15.26,3.46,2.3,0.008885233166386196,0.00820782681668124,-0.11278195488721378,0.081203007518801,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,298,down,400,400,TRUE,4,20,3.8000000000000003,4.443,3.489,-0.9539999999999997,0.9539999999999997,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",15.24,10.86,2.3,1.74,0.007326950970650309,0,-0.07669172932332394,-2.5421836894606384e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,299,down,400,400,TRUE,4,20,3.8000000000000003,3.489,1.879,-1.6099999999999999,1.6099999999999999,0.1,1.8,1.9000000000000001,1.85,"[1.80, 1.90)",10.84,5.02,1.74,0.78,0,0,1.0146574527673218e-15,1.046812865392091e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,300,down,400,400,TRUE,4,20,3.8000000000000003,1.879,1.057,-0.8220000000000001,0.8220000000000001,0.1,1,1.1,1.05,"[1.00, 1.10)",5.02,2.6900000000000004,0.78,0.28,0.013611140947574424,0,-0.20451127819549025,4.849013576827551e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,301,up,400,400,TRUE,4,20,3.8000000000000003,1.057,2.524,1.467,1.467,0.1,2.5,2.6,2.55,"[2.50, 2.60)",2.66,5.86,0.28,1.16,0,0,5.456308046096442e-15,7.929419577890784e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,302,up,400,400,TRUE,4,20,3.8000000000000003,2.524,3.222,0.698,0.698,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",5.86,8.12,1.16,1.58,0.007326950970650959,0,0.07669172932332138,1.595176309740914e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,303,down,400,400,TRUE,4,20,3.8000000000000003,3.222,2.092,-1.13,1.13,0.1,2,2.1,2.05,"[2.00, 2.10)",8.14,5.18,1.58,0.92,0,0,2.1023673398504532e-15,2.558089858090788e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,304,up,400,400,TRUE,4,20,3.8000000000000003,2.092,3.204,1.112,1.112,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",5.18,8,0.92,1.56,0,0,-1.160026387509181e-15,2.093625730784182e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,305,down,400,400,TRUE,4,20,3.8000000000000003,3.204,2.628,-0.5760000000000001,0.5760000000000001,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",8,6.66,1.56,1.22,0,0,-4.9301168081973545e-15,5.664200085165929e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,306,down,400,400,TRUE,4,20,3.8000000000000003,2.628,1.346,-1.282,1.282,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",6.66,3.16,1.22,0.44,0.012139539573337691,0,-0.17744360902255585,8.258746146956727e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,307,up,400,400,TRUE,4,20,3.8000000000000003,1.346,3.159,1.8129999999999997,1.8129999999999997,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",3.16,7.68,0.44,1.54,0,0,-3.3354461616754436e-15,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,308,down,400,400,TRUE,4,20,3.8000000000000003,3.159,1.422,-1.7369999999999999,1.7369999999999999,0.1,1.4000000000000001,1.5000000000000002,1.4500000000000002,"[1.40, 1.50)",7.68,3.28,1.54,0.48,0.010052493799000702,0.00820782681668124,-0.14436090225564038,0.09624060150375931,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,309,up,400,400,TRUE,4,20,3.8000000000000003,1.422,2.678,1.256,1.256,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",3.28,6.08,0.5,1.24,0,0,-2.863817474804959e-15,6.797058747332465e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,310,up,400,400,TRUE,4,20,3.8000000000000003,2.678,4.415,1.737,1.737,0.1,4.4,4.5,4.45,"[4.40, 4.50)",6.08,12.66,1.24,2.3,0.010052493799000478,0.010052493799000702,0.14436090225564285,0.13233082706766736,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,311,down,400,400,TRUE,4,20,3.8000000000000003,4.415,3.673,-0.742,0.742,0.1,3.6,3.7,3.6500000000000004,"[3.60, 3.70)",12.66,10.42,2.3,1.86,0,0,-1.4754652715720558e-14,2.080077667423669e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,312,down,400,400,TRUE,4,20,3.8000000000000003,3.673,3.159,-0.5140000000000002,0.5140000000000002,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",10.42,8.6,1.86,1.54,0,0,-1.1637262286799574e-14,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,313,down,400,400,TRUE,4,20,3.8000000000000003,3.159,1.929,-1.2299999999999998,1.2299999999999998,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",8.6,4.74,1.54,0.8,0,0,3.516702615365422e-15,-8.6049712579837e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,314,up,400,400,TRUE,4,20,3.8000000000000003,1.929,3.461,1.5319999999999998,1.5319999999999998,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",4.74,8.86,0.8,1.72,0.008207826816681058,0,0.08421052631579598,-7.749079545600504e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,315,up,400,400,TRUE,4,20,3.8000000000000003,3.461,5.081,1.6200000000000006,1.6200000000000006,0.1,5,5.1,5.05,"[5.00, 5.10)",8.86,16.08,1.72,2.7,0.010208355710682404,0,0.14887218045118258,4.803608054329254e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,316,down,400,400,TRUE,4,20,3.8000000000000003,5.081,3.055,-2.0260000000000002,2.0260000000000002,0.1,3,3.1,3.05,"[3.00, 3.10)",16.1,8.44,2.7,1.48,0.010208355710680591,0,-0.14887218045112033,-9.878818404720225e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,317,down,400,400,TRUE,4,20,3.8000000000000003,3.055,1.1,-1.955,1.955,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",8.42,2.71,1.48,0.32,0.013764944032233719,0.009403246919632553,-0.2075187969924791,-0.12631578947368488,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,318,up,400,400,TRUE,4,20,3.8000000000000003,1.1,3.539,2.439,2.439,0.1,3.5,3.6,3.55,"[3.50, 3.60)",2.68,9.07,0.3,1.76,0.010259783520851322,0,0.15037593984962444,3.3034984587826906e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,319,up,400,400,TRUE,4,20,3.8000000000000003,3.539,5.957,2.4179999999999997,2.4179999999999997,0.1,5.9,6,5.95,"[5.90, 6.00)",9.08,20.74,1.76,3.22,0.010208355710682404,0,0.14887218045118294,4.232656984066661e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,320,down,400,400,TRUE,4,20,3.8000000000000003,5.957,4.438,-1.5190000000000001,1.5190000000000001,0.1,4.4,4.5,4.45,"[4.40, 4.50)",20.76,14.5,3.22,2.3,0,0,2.3273978449785998e-14,-2.9909719188078527e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,321,up,400,400,TRUE,4,20,3.8000000000000003,4.438,5.369,0.931,0.931,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",14.5,18.3,2.3,2.86,0.007326950970650309,0,0.07669172932332394,-2.0211692034423423e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,322,up,400,400,TRUE,4,20,3.8000000000000003,5.369,6.426,1.0570000000000004,1.0570000000000004,0.1,6.4,6.5,6.45,"[6.40, 6.50)",18.3,23.74,2.86,3.5,0.007326950970650309,0,0.07669172932330534,-5.582816799964544e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,323,down,400,400,TRUE,4,20,3.8000000000000003,6.426,5.053,-1.3730000000000002,1.3730000000000002,0.1,5,5.1,5.05,"[5.00, 5.10)",23.76,18.18,3.5,2.68,0.009403246919632345,0,-0.09924812030077819,-4.8485530354860335e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,324,up,400,400,TRUE,4,20,3.8000000000000003,5.053,6.371,1.3180000000000005,1.3180000000000005,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",18.18,23.76,2.68,3.48,0.008885233166387774,0,0.10977443609024114,-5.084367378921277e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,325,down,400,400,TRUE,4,20,3.8000000000000003,6.371,5.712,-0.6590000000000007,0.6590000000000007,0.1,5.7,5.8,5.75,"[5.70, 5.80)",23.76,21.66,3.48,3.08,0,0,-1.2180471540206347e-14,1.0884504822562292e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,326,up,400,400,TRUE,4,20,3.8000000000000003,5.712,6.12,0.40800000000000036,0.40800000000000036,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",21.66,22.92,3.08,3.32,0,0,-1.431611330725782e-16,1.4408806171395092e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,327,down,400,400,TRUE,4,20,3.8000000000000003,6.12,4.814,-1.306,1.306,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",22.92,17.52,3.32,2.54,0.008885233166386196,0,-0.11278195488720305,-1.3594070881831554e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,328,up,400,400,TRUE,4,20,3.8000000000000003,4.814,5.665,0.851,0.851,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",17.5,20.74,2.54,3.04,0,0,5.0738380489330956e-15,-1.4319087374024795e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,329,down,400,400,TRUE,4,20,3.8000000000000003,5.665,3.32,-2.345,2.345,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",20.74,10.4,3.04,1.64,0.011050125029061416,0,-0.15037593984961306,-1.318762898101616e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,330,up,400,400,TRUE,4,20,3.8000000000000003,3.32,4.585,1.2650000000000001,1.2650000000000001,0.1,4.5,4.6,4.55,"[4.50, 4.60)",10.38,14.96,1.64,2.4,0,0,-5.654397366500834e-15,-4.0791376859491647e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,331,up,400,400,TRUE,4,20,3.8000000000000003,4.585,6.474,1.8890000000000002,1.8890000000000002,0.1,6.4,6.5,6.45,"[6.40, 6.50)",14.96,24.32,2.4,3.5300000000000002,0.010052493799000478,0.01025978352085155,0.14436090225564774,4.030989485939378e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,332,down,400,400,TRUE,4,20,3.8000000000000003,6.474,4.679,-1.795,1.795,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",24.34,16.72,3.54,2.46,0.006155870112510793,0,-0.05413533834583382,-1.903262031724721e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,333,down,400,400,TRUE,4,20,3.8000000000000003,4.679,4.239,-0.4400000000000004,0.4400000000000004,0.1,4.2,4.3,4.25,"[4.20, 4.30)",16.72,14.51,2.46,2.18,0.010259783520851322,0,-0.15037593984959438,-2.2383987585520707e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,334,up,400,400,TRUE,4,20,3.8000000000000003,4.239,6.171,1.9320000000000004,1.9320000000000004,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",14.5,22.96,2.18,3.36,0.008207826816681058,0,0.09624060150377979,2.981634402767611e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,335,down,400,400,TRUE,4,20,3.8000000000000003,6.171,3.256,-2.9150000000000005,2.9150000000000005,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",22.98,10.22,3.36,1.6,0.009787209698592298,0,-0.12481203007518599,-1.72099425159674e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,336,down,400,400,TRUE,4,20,3.8000000000000003,3.256,2.693,-0.5629999999999997,0.5629999999999997,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",10.2,7.8,1.6,1.26,0.008885233166386591,0,-0.11278195488722836,2.107173794144695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,337,up,400,400,TRUE,4,20,3.8000000000000003,2.693,4.104,1.411,1.411,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",7.8,12.46,1.26,2.12,0.0061558701125113404,0,0.054135338345874834,-3.2807031231369043e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,338,down,400,400,TRUE,4,20,3.8000000000000003,4.104,3.465,-0.6390000000000002,0.6390000000000002,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",12.46,10.46,2.12,1.72,0.010052493799000478,0,-0.14436090225563344,-7.749079545600504e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,339,down,400,400,TRUE,4,20,3.8000000000000003,3.465,3.093,-0.3719999999999999,0.3719999999999999,0.1,3,3.1,3.05,"[3.00, 3.10)",10.46,9.02,1.72,1.5,0,0,-4.640660996416547e-15,1.051321366199348e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,340,up,400,400,TRUE,4,20,3.8000000000000003,3.093,6.517,3.4240000000000004,3.4240000000000004,0.1,6.5,6.6,6.55,"[6.50, 6.60)",9.02,24.26,1.5,3.56,0.014327007988228252,0,0.22105263157893468,3.072445447764206e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,341,down,400,400,TRUE,4,20,3.8000000000000003,6.517,5.832,-0.6850000000000005,0.6850000000000005,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",24.28,22.16,3.56,3.14,0,0,1.3123553087720717e-14,1.151149412810457e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,342,down,400,400,TRUE,4,20,3.8000000000000003,5.832,4.794,-1.0380000000000003,1.0380000000000003,0.1,4.7,4.8,4.75,"[4.70, 4.80)",22.16,17.28,3.14,2.52,0.010208355710680591,0,-0.14887218045113063,4.21434758828939e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,343,down,400,400,TRUE,4,20,3.8000000000000003,4.794,2.414,-2.3799999999999994,2.3799999999999994,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",17.28,6.94,2.52,1.1,0.009403246919632763,0,-0.12631578947367725,-1.3684240897976695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,344,down,400,400,TRUE,4,20,3.8000000000000003,2.414,1.128,-1.2860000000000003,1.2860000000000003,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",6.92,3,1.1,0.32,0.015355437918998304,0,-0.2406015037593983,-2.32232063653303e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,345,up,400,400,TRUE,4,20,3.8000000000000003,1.128,2.69,1.562,1.562,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",2.96,6.54,0.32,1.26,0,0,3.1358849734915318e-15,2.107173794144695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,346,down,400,400,TRUE,4,20,3.8000000000000003,2.69,1.398,-1.292,1.292,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",6.54,3.36,1.26,0.46,0.009403246919632553,0.010208355710680789,-0.12631578947368338,0.14887218045112666,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,347,up,400,400,TRUE,4,20,3.8000000000000003,1.398,3.47,2.072,2.072,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",3.36,9.02,0.48,1.72,0,0,-4.640660996416547e-15,-7.749079545600504e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,348,down,400,400,TRUE,4,20,3.8000000000000003,3.47,1.596,-1.874,1.874,0.1,1.5,1.6,1.55,"[1.50, 1.60)",9.02,3.86,1.72,0.6,0.004472135954999583,0,0.02857142857143082,-1.0197844214872912e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,349,up,400,400,TRUE,4,20,3.8000000000000003,1.596,2.814,1.218,1.218,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",3.86,6.7,0.6,1.32,0,0,4.223594860574663e-15,6.118255310148904e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,350,up,400,400,TRUE,4,20,3.8000000000000003,2.814,3.763,0.9489999999999998,0.9489999999999998,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",6.7,10.1,1.32,1.9,0.010052493799000478,0,0.14436090225564702,-3.354121193755926e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,351,up,400,400,TRUE,4,20,3.8000000000000003,3.763,5.391,1.6280000000000001,1.6280000000000001,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",10.1,18,1.9,2.88,0.008885233166386196,0,0.1127819548871862,2.5556866309436675e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,352,up,400,400,TRUE,4,20,3.8000000000000003,5.391,6.863,1.4720000000000004,1.4720000000000004,0.1,6.800000000000001,6.9,6.8500000000000005,"[6.80, 6.90)",18,25.92,2.88,3.76,0.011239029738981086,0,0.1533834586466603,3.2607460333535134e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,353,down,400,400,TRUE,4,20,3.8000000000000003,6.863,5.013,-1.8500000000000005,1.8500000000000005,0.1,5,5.1,5.05,"[5.00, 5.10)",25.94,18.18,3.76,2.66,0,0,-3.023450707242763e-14,-4.350103614442765e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,354,up,400,400,TRUE,4,20,3.8000000000000003,5.013,6.202,1.189,1.189,0.1,6.2,6.3,6.25,"[6.20, 6.30)",18.18,23.2,2.66,3.38,0.007326950970650309,0,0.07669172932332735,-5.129772901419573e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,355,down,400,400,TRUE,4,20,3.8000000000000003,6.202,4.808,-1.3940000000000001,1.3940000000000001,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",23.2,17.42,3.38,2.54,0,0,-1.457155875794785e-14,-1.3594070881831554e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,356,up,400,400,TRUE,4,20,3.8000000000000003,4.808,5.236,0.42799999999999994,0.42799999999999994,0.1,5.2,5.3,5.25,"[5.20, 5.30)",17.42,18.76,2.54,2.78,0,0,2.472566845074527e-14,5.0479337361600074e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,357,down,400,400,TRUE,4,20,3.8000000000000003,5.236,3.576,-1.6599999999999997,1.6599999999999997,0.1,3.5,3.6,3.55,"[3.50, 3.60)",18.76,11.41,2.78,1.8,0.010259783520851322,0,-0.15037593984960887,1.0377733028388348e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,358,down,400,400,TRUE,4,20,3.8000000000000003,3.576,2.148,-1.428,1.428,0.1,2.1,2.2,2.1500000000000004,"[2.10, 2.20)",11.4,5.9,1.8,0.94,0.010052493799000925,0,-0.1443609022556427,8.151865083383783e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,359,up,400,400,TRUE,4,20,3.8000000000000003,2.148,2.632,0.484,0.484,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",5.88,6.8,0.94,1.22,0,0,-1.1058341340671281e-15,5.664200085165929e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,360,up,400,400,TRUE,4,20,3.8000000000000003,2.632,3.551,0.919,0.919,0.1,3.5,3.6,3.55,"[3.50, 3.60)",6.8,9.74,1.22,1.78,0,0,-2.2836191322570935e-15,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,361,up,400,400,TRUE,4,20,3.8000000000000003,3.551,4.994,1.4429999999999996,1.4429999999999996,0.1,4.9,5,4.95,"[4.90, 5.00)",9.74,16.3,1.78,2.64,0.010052493799000478,0,0.14436090225565226,1.2236510620297808e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,362,down,400,400,TRUE,4,20,3.8000000000000003,4.994,1.289,-3.705,3.705,0.1,1.2000000000000002,1.3000000000000003,1.2500000000000002,"[1.20, 1.30)",16.32,3.42,2.64,0.42,0.015727950313140997,0,-0.24511278195488304,3.727043003459514e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,363,up,400,400,TRUE,4,20,3.8000000000000003,1.289,3.277,1.9880000000000002,1.9880000000000002,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",3.38,8.5,0.42,1.6,0.006155870112510793,0,0.0541353383458568,-1.72099425159674e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,364,down,400,400,TRUE,4,20,3.8000000000000003,3.277,2.652,-0.625,0.625,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",8.5,6.92,1.6,1.24,0,0,6.054079850531818e-15,6.797058747332465e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,365,down,400,400,TRUE,4,20,3.8000000000000003,2.652,1.878,-0.7740000000000002,0.7740000000000002,0.1,1.8,1.9000000000000001,1.85,"[1.80, 1.90)",6.92,4.68,1.24,0.78,0,0,7.250174244499054e-15,1.046812865392091e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,366,up,400,400,TRUE,4,20,3.8000000000000003,1.878,3.166,1.288,1.288,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",4.68,7.92,0.78,1.54,0.009403246919632763,0,0.12631578947369154,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,367,up,400,400,TRUE,4,20,3.8000000000000003,3.166,4.543,1.3770000000000002,1.3770000000000002,0.1,4.5,4.6,4.55,"[4.50, 4.60)",7.94,13.62,1.54,2.38,0.008207826816681788,0.010208355710680819,0.09624060150377381,0.04962406015037406,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
