branch,time_since_step_s,elapsed_after_creep_start_s,creep_fraction,selected_model,pressure_plateau_start_s,calibrated_horizon_s,runtime_horizon_s,interval
up,2.64,2.33,0.01858923749605254,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.65,2.34,0.018403841070956006,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.66,2.35,0.018220293663843437,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.67,2.36,0.01803857683386572,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.68,2.37,0.017858672324090205,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.69,2.38,0.017680562059666515,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.7,2.39,0.017504228146010513,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.71,2.4,0.01732965286700654,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.72,2.41,0.017156818683227396,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.73,2.42,0.01698570823017222,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.74,2.43,0.016816304316521882,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.75,2.44,0.01664858992241182,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.7600000000000002,2.45,0.016482548197721988,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.77,2.46,0.016318162460384027,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.7800000000000002,2.47,0.01615541619470518,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.79,2.48,0.015994293049708997,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.8000000000000003,2.49,0.01583477683749254,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.81,2.5,0.01567685153160003,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.82,2.51,0.015520501265412675,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.83,2.52,0.015365710330554545,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.84,2.53,0.015212463175314389,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.85,2.54,0.01506074440308314,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.86,2.55,0.014910538770807093,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.87,2.56,0.01476183118745635,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.88,2.57,0.014614606712508733,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.89,2.58,0.014468850554448645,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.9,2.59,0.014324548069281066,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.91,2.6,0.014181684759060181,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.92,2.61,0.014040246270432875,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.93,2.62,0.01390021839319659,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.94,2.63,0.01376158705887172,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.95,2.64,0.013624338339288066,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.96,2.65,0.013488458445185574,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.97,2.66,0.013353933724828878,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.98,2.67,0.013220750662635769,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,2.99,2.68,0.013088895877819239,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3,2.69,0.012958356123043184,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.0100000000000002,2.7,0.012829118283091428,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.02,2.71,0.012701169373550045,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.0300000000000002,2.72,0.012574496539502822,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.04,2.73,0.012449087054239768,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.0500000000000003,2.74,0.012324928317978434,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.06,2.75,0.012202007856598057,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.0700000000000003,2.7600000000000002,0.012080313320386254,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.08,2.77,0.011959832482798305,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.09,2.78,0.011840553239228738,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.1,2.79,0.011722463605795177,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.11,2.8,0.011605551718134367,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.12,2.81,0.011489805830210123,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.13,2.82,0.01137521431313329,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.14,2.83,0.011261765653993304,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.15,2.84,0.011149448454701583,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.16,2.85,0.011038251430846309,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.17,2.86,0.010928163410558757,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.18,2.87,0.01081917333339079,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.19,2.88,0.010711270249203696,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.2,2.89,0.010604443317067992,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.21,2.9,0.01049868180417427,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.22,2.91,0.010393975084754859,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.23,2.92,0.010290312639016282,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.24,2.93,0.010187684052082337,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.25,2.94,0.010086079012947726,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.2600000000000002,2.95,0.009985487313442095,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.27,2.96,0.009885898847204458,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.2800000000000002,2.97,0.00978730360866781,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.29,2.98,0.009689691692053871,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.3000000000000003,2.99,0.009593053290377853,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.31,3,0.009497378694463184,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.3200000000000003,3.0100000000000002,0.009402658291966017,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.33,3.02,0.0093088825664095,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.34,3.03,0.009216042096227641,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.35,3.04,0.009124127553818749,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.36,3.05,0.009033129704608314,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.37,3.06,0.008943039406121171,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.38,3.07,0.00885384760706301,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.39,3.08,0.008765545346410974,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.4,3.09,0.008678123752513365,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.41,3.1,0.008591574042198296,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.42,3.11,0.008505887519891288,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.43,3.12,0.008421055576741603,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.44,3.13,0.008337069689757339,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.45,3.14,0.008253921420949115,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.46,3.15,0.008171602416482326,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.47,3.16,0.008090104405837847,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.48,3.17,0.008009419200981083,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.49,3.18,0.007929538695539327,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.5,3.19,0.007850454863987343,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.5100000000000002,3.2,0.007772159760841016,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.52,3.21,0.007694645519859103,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.5300000000000002,3.22,0.007617904353252893,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.54,3.23,0.007541928550903799,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.5500000000000003,3.24,0.0074667104795887165,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.56,3.25,0.007392242582213124,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.5700000000000003,3.2600000000000002,0.007318517377051814,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.58,3.27,0.0072455274569972455,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.59,3.28,0.007173265488815319,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.6,3.29,0.007101724212408626,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.61,3.3,0.00703089644008705,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.62,3.31,0.006960775055845608,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.63,3.32,0.006891353014649517,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.64,3.33,0.006822623341726376,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.65,3.34,0.006754579131865435,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.66,3.35,0.006687213548723822,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.67,3.36,0.006620519824139704,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.68,3.37,0.0065544912574522895,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.69,3.38,0.006489121214828636,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.7,3.39,0.006424403128597137,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.71,3.4,0.006360330496587684,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.72,3.41,0.006296896881478391,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.73,3.42,0.006234095910148848,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.74,3.43,0.006171921273039824,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.75,3.44,0.006110366723519339,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.7600000000000002,3.45,0.006049426077255074,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.77,3.46,0.005989093211593046,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.7800000000000002,3.47,0.005929362064942459,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.79,3.48,0.005870226636166709,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.8000000000000003,3.49,0.00581168098398044,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.81,3.5,0.005753719226352658,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.8200000000000003,3.5100000000000002,0.005696335539915733,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.83,3.52,0.005639524159380359,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.84,3.53,0.005583279376956297,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.85,3.54,0.00552759554177894,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.86,3.55,0.005472467059341564,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.87,3.56,0.005417888390933248,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.88,3.57,0.005363854053082415,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.89,3.58,0.005310358617005909,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.9,3.59,0.00525739670806357,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.91,3.6,0.005204963005218239,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.92,3.61,0.005153052240501175,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.93,3.62,0.005101659198482775,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.94,3.63,0.005050778715748592,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.95,3.64,0.005000405680380556,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.96,3.65,0.004950535031443403,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.97,3.66,0.0049011617584762,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.98,3.67,0.004852280900988942,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
up,3.99,3.68,0.004803887547964181,single_exponential,0.31,3.99,3.99,calibrated_open_loop_hold
